,geo_value,time_value,children cant covid
36814,6037,2021-11-01,9.9601251
36815,6059,2021-11-01,7.35351
36816,6065,2021-11-01,5.603403
36817,6067,2021-11-01,6.9655001
36818,6071,2021-11-01,7.2130318
36819,6073,2021-11-01,5.1039278
36820,6075,2021-11-01,5.6741073
36821,6077,2021-11-01,2.9495536
36822,6081,2021-11-01,9.0953108
36823,6085,2021-11-01,8.3786276
36824,6095,2021-11-01,4.7782256
36825,6097,2021-11-01,3.9813675
36826,6099,2021-11-01,3.6002138
36827,6111,2021-11-01,2.7603113
36937,36000,2021-11-01,4.3173259
36938,36005,2021-11-01,13.5562077
36939,36029,2021-11-01,2.7311447
36940,36047,2021-11-01,7.7893767
36941,36055,2021-11-01,3.9857254
36942,36059,2021-11-01,5.8915298
36943,36061,2021-11-01,8.5602866
36944,36067,2021-11-01,3.4148536
36945,36081,2021-11-01,7.298669
36946,36103,2021-11-01,6.2854639
36947,36119,2021-11-01,3.7921828
37038,6000,2021-11-02,4.8208928
37039,6001,2021-11-02,4.9406516
37040,6013,2021-11-02,7.0086883
37041,6019,2021-11-02,8.7410774
37042,6029,2021-11-02,9.8769405
37043,6037,2021-11-02,10.5169716
37044,6059,2021-11-02,7.4168401
37045,6065,2021-11-02,5.6057183
37046,6067,2021-11-02,5.5856017
37047,6071,2021-11-02,6.7311902
37048,6073,2021-11-02,4.8412491
37049,6075,2021-11-02,5.3603788
37050,6077,2021-11-02,3.011598
37051,6081,2021-11-02,8.0549776
37052,6085,2021-11-02,9.388774
37053,6095,2021-11-02,3.1620555
37054,6097,2021-11-02,5.4958467
37055,6099,2021-11-02,3.6427135
37056,6111,2021-11-02,2.461532
37167,36000,2021-11-02,4.0674979
37168,36005,2021-11-02,13.4842652
37169,36029,2021-11-02,2.5950112
37170,36047,2021-11-02,7.8110319
37171,36055,2021-11-02,3.6213728
37172,36059,2021-11-02,5.560922
37173,36061,2021-11-02,9.1925046
37174,36067,2021-11-02,3.4693517
37175,36081,2021-11-02,8.810112
37176,36103,2021-11-02,6.2849557
37177,36119,2021-11-02,5.1184117
37267,6000,2021-11-03,4.9634424
37268,6001,2021-11-03,6.2996806
37269,6013,2021-11-03,6.8618161
37270,6019,2021-11-03,6.2584786
37271,6029,2021-11-03,7.9233029
37272,6037,2021-11-03,11.3038523
37273,6059,2021-11-03,7.4026229
37274,6065,2021-11-03,5.8895027
37275,6067,2021-11-03,6.7892296
37276,6071,2021-11-03,6.6743893
37277,6073,2021-11-03,4.5597988
37278,6075,2021-11-03,5.1372526
37279,6077,2021-11-03,8.8402728
37280,6081,2021-11-03,8.1652399
37281,6085,2021-11-03,8.1456369
37282,6095,2021-11-03,2.086593
37283,6097,2021-11-03,3.8928057
37284,6099,2021-11-03,3.8526605
37285,6111,2021-11-03,3.2271212
37392,36000,2021-11-03,3.2897395
37393,36005,2021-11-03,13.9339073
37394,36029,2021-11-03,2.0039024
37395,36047,2021-11-03,7.9428106
37396,36055,2021-11-03,3.7915564
37397,36059,2021-11-03,7.5748969
37398,36061,2021-11-03,5.8218207
37399,36067,2021-11-03,3.1894599
37400,36081,2021-11-03,8.9025605
37401,36103,2021-11-03,6.9122463
37402,36119,2021-11-03,5.336396
37490,6000,2021-11-04,5.0440261
37491,6001,2021-11-04,6.2784323
37492,6013,2021-11-04,6.0760108
37493,6019,2021-11-04,6.819423
37494,6029,2021-11-04,7.5552852
37495,6037,2021-11-04,11.6305681
37496,6059,2021-11-04,6.1514231
37497,6065,2021-11-04,6.2949702
37498,6067,2021-11-04,6.7284011
37499,6071,2021-11-04,7.6397406
37500,6073,2021-11-04,4.7170249
37501,6075,2021-11-04,4.8771292
37502,6077,2021-11-04,8.5072864
37503,6081,2021-11-04,5.1258557
37504,6085,2021-11-04,7.244908
37505,6095,2021-11-04,2.230902
37506,6097,2021-11-04,4.8498869
37507,6099,2021-11-04,5.0876021
37508,6111,2021-11-04,2.8233074
37612,36000,2021-11-04,3.8200271
37613,36005,2021-11-04,14.2531495
37614,36029,2021-11-04,3.2977333
37615,36047,2021-11-04,6.6932222
37616,36055,2021-11-04,2.4285946
37617,36059,2021-11-04,7.9664401
37618,36061,2021-11-04,4.2926517
37619,36067,2021-11-04,3.305834
37620,36081,2021-11-04,7.977219
37621,36103,2021-11-04,7.7083483
37622,36119,2021-11-04,7.7129512
37710,6000,2021-11-05,4.4902916
37711,6001,2021-11-05,5.6774539
37712,6013,2021-11-05,4.2156992
37713,6019,2021-11-05,6.2738952
37714,6029,2021-11-05,8.7997922
37715,6037,2021-11-05,12.2830466
37716,6059,2021-11-05,4.6389636
37717,6065,2021-11-05,7.1652326
37718,6067,2021-11-05,3.8301428
37719,6071,2021-11-05,7.8721171
37720,6073,2021-11-05,4.7345967
37721,6075,2021-11-05,4.0147503
37722,6077,2021-11-05,7.765089
37723,6081,2021-11-05,8.9419939
37724,6085,2021-11-05,6.3640988
37725,6095,2021-11-05,5.4936298
37726,6097,2021-11-05,5.6342923
37727,6099,2021-11-05,4.893327
37728,6111,2021-11-05,2.7148814
37832,36000,2021-11-05,3.29317
37833,36005,2021-11-05,10.6200504
37834,36029,2021-11-05,4.1248164
37835,36047,2021-11-05,7.9309586
37836,36055,2021-11-05,2.4588748
37837,36059,2021-11-05,7.6721544
37838,36061,2021-11-05,5.1519325
37839,36067,2021-11-05,3.1443686
37840,36081,2021-11-05,11.3508633
37841,36103,2021-11-05,4.9375401
37842,36119,2021-11-05,8.622027
37930,6000,2021-11-06,4.8215901
37931,6001,2021-11-06,7.1302215
37932,6013,2021-11-06,3.9177731
37933,6019,2021-11-06,4.8146399
37934,6029,2021-11-06,7.8827082
37935,6037,2021-11-06,11.7841441
37936,6059,2021-11-06,5.1477527
37937,6065,2021-11-06,6.5424828
37938,6067,2021-11-06,4.4877734
37939,6071,2021-11-06,5.3140476
37940,6073,2021-11-06,5.1851169
37941,6075,2021-11-06,5.5070265
37942,6077,2021-11-06,7.151708
37943,6081,2021-11-06,9.1278844
37944,6085,2021-11-06,5.7287543
37945,6095,2021-11-06,5.739905
37946,6097,2021-11-06,5.3230074
37947,6099,2021-11-06,5.4297079
37948,6111,2021-11-06,4.3563252
38052,36000,2021-11-06,3.1394813
38053,36005,2021-11-06,10.4994983
38054,36029,2021-11-06,5.1062338
38055,36047,2021-11-06,10.2033539
38056,36055,2021-11-06,2.3987802
38057,36059,2021-11-06,7.7602542
38058,36061,2021-11-06,8.6690699
38059,36067,2021-11-06,2.510146
38060,36081,2021-11-06,15.1443386
38061,36103,2021-11-06,7.2867114
38062,36119,2021-11-06,8.1513548
38148,6000,2021-11-07,5.0477697
38149,6001,2021-11-07,5.7776096
38150,6013,2021-11-07,5.5966916
38151,6019,2021-11-07,9.0114019
38152,6029,2021-11-07,7.2705285
38153,6037,2021-11-07,10.9804263
38154,6059,2021-11-07,4.623272
38155,6065,2021-11-07,6.9363659
38156,6067,2021-11-07,4.6534386
38157,6071,2021-11-07,5.3498529
38158,6073,2021-11-07,4.5449219
38159,6075,2021-11-07,5.7256515
38160,6077,2021-11-07,9.2017004
38161,6081,2021-11-07,8.3255599
38162,6085,2021-11-07,5.5342781
38163,6095,2021-11-07,7.2178779
38164,6097,2021-11-07,6.2154917
38165,6099,2021-11-07,4.1228205
38166,6111,2021-11-07,5.0331735
38268,36000,2021-11-07,3.3328989
38269,36005,2021-11-07,10.029266
38270,36029,2021-11-07,4.88437
38271,36047,2021-11-07,12.8137959
38272,36055,2021-11-07,2.5178572
38273,36059,2021-11-07,7.2031996
38274,36061,2021-11-07,8.3459234
38275,36067,2021-11-07,2.0571679
38276,36081,2021-11-07,14.8442488
38277,36103,2021-11-07,8.6555384
38278,36119,2021-11-07,7.9701768
38366,6000,2021-11-08,5.1108135
38367,6001,2021-11-08,6.0617987
38368,6013,2021-11-08,4.9194787
38369,6019,2021-11-08,8.50862
38370,6029,2021-11-08,6.1052167
38371,6037,2021-11-08,10.9233006
38372,6053,2021-11-08,4.6376906
38373,6059,2021-11-08,3.6588525
38374,6065,2021-11-08,7.4565169
38375,6067,2021-11-08,4.2473444
38376,6071,2021-11-08,5.4382173
38377,6073,2021-11-08,3.9638618
38378,6075,2021-11-08,5.2107107
38379,6077,2021-11-08,9.1897348
38380,6081,2021-11-08,5.5768841
38381,6085,2021-11-08,8.0987289
38382,6095,2021-11-08,7.3140894
38383,6097,2021-11-08,5.8911258
38384,6099,2021-11-08,4.7707101
38385,6111,2021-11-08,4.7031585
38490,36000,2021-11-08,3.7091913
38491,36005,2021-11-08,9.7239775
38492,36029,2021-11-08,4.931241
38493,36047,2021-11-08,12.1999148
38494,36055,2021-11-08,2.4154594
38495,36059,2021-11-08,6.9941078
38496,36061,2021-11-08,8.7550658
38497,36067,2021-11-08,1.948904
38498,36081,2021-11-08,14.5656299
38499,36103,2021-11-08,10.7150955
38500,36119,2021-11-08,9.2147219
38590,6000,2021-11-09,5.4845721
38591,6001,2021-11-09,6.0740863
38592,6013,2021-11-09,4.7522094
38593,6019,2021-11-09,8.9022773
38594,6029,2021-11-09,5.6654479
38595,6037,2021-11-09,10.0871318
38596,6059,2021-11-09,3.4503738
38597,6065,2021-11-09,6.7407999
38598,6067,2021-11-09,4.2338979
38599,6071,2021-11-09,5.0828852
38600,6073,2021-11-09,3.3781325
38601,6075,2021-11-09,7.4097187
38602,6077,2021-11-09,8.7759504
38603,6081,2021-11-09,4.8767303
38604,6085,2021-11-09,6.7842952
38605,6095,2021-11-09,8.1159711
38606,6097,2021-11-09,5.6688819
38607,6099,2021-11-09,5.0335404
38608,6111,2021-11-09,4.4389647
38713,36000,2021-11-09,3.7148424
38714,36005,2021-11-09,8.3505385
38715,36029,2021-11-09,6.4415947
38716,36047,2021-11-09,13.4670988
38717,36055,2021-11-09,2.345691
38718,36059,2021-11-09,8.2922693
38719,36061,2021-11-09,7.8935995
38720,36067,2021-11-09,3.5335587
38721,36081,2021-11-09,12.8738219
38722,36103,2021-11-09,11.4255236
38723,36119,2021-11-09,7.9895401
38811,6000,2021-11-10,4.930794
38812,6001,2021-11-10,4.8831202
38813,6013,2021-11-10,4.2843173
38814,6019,2021-11-10,7.7643846
38815,6029,2021-11-10,6.666121
38816,6037,2021-11-10,9.0129602
38817,6059,2021-11-10,4.1454926
38818,6065,2021-11-10,7.1362611
38819,6067,2021-11-10,2.554086
38820,6071,2021-11-10,4.5490626
38821,6073,2021-11-10,3.4203951
38822,6075,2021-11-10,6.3884305
38823,6077,2021-11-10,3.5387262
38824,6081,2021-11-10,4.8757355
38825,6085,2021-11-10,6.757145
38826,6095,2021-11-10,11.4261842
38827,6097,2021-11-10,9.1870187
38828,6099,2021-11-10,6.0879837
38829,6111,2021-11-10,3.588849
38938,36000,2021-11-10,3.5168821
38939,36005,2021-11-10,9.3376524
38940,36029,2021-11-10,7.4505481
38941,36047,2021-11-10,13.7388759
38942,36055,2021-11-10,2.3207165
38943,36059,2021-11-10,6.3727405
38944,36061,2021-11-10,8.0410057
38945,36067,2021-11-10,5.3279002
38946,36081,2021-11-10,13.4357223
38947,36103,2021-11-10,12.0845035
38948,36119,2021-11-10,8.1054515
39036,6000,2021-11-11,5.0053901
39037,6001,2021-11-11,5.0724458
39038,6013,2021-11-11,4.152003
39039,6019,2021-11-11,7.7462222
39040,6029,2021-11-11,7.0784431
39041,6037,2021-11-11,8.9724493
39042,6059,2021-11-11,5.2044171
39043,6065,2021-11-11,8.4109523
39044,6067,2021-11-11,2.9633135
39045,6071,2021-11-11,3.4286336
39046,6073,2021-11-11,4.2514101
39047,6075,2021-11-11,5.8606798
39048,6077,2021-11-11,4.9807395
39049,6081,2021-11-11,5.1323674
39050,6085,2021-11-11,7.094438
39051,6095,2021-11-11,11.4961216
39052,6097,2021-11-11,7.6389156
39053,6099,2021-11-11,4.3249357
39054,6111,2021-11-11,5.7127318
39161,36000,2021-11-11,3.0104372
39162,36005,2021-11-11,8.1091312
39163,36029,2021-11-11,6.5121433
39164,36047,2021-11-11,15.7804606
39165,36055,2021-11-11,2.8059573
39166,36059,2021-11-11,5.9992299
39167,36061,2021-11-11,7.5453289
39168,36067,2021-11-11,5.2143947
39169,36081,2021-11-11,14.4034446
39170,36103,2021-11-11,11.7320776
39171,36119,2021-11-11,5.0187219
39257,6000,2021-11-12,5.7041433
39258,6001,2021-11-12,5.1355452
39259,6013,2021-11-12,4.819407
39260,6019,2021-11-12,8.7171107
39261,6029,2021-11-12,7.1947472
39262,6037,2021-11-12,7.8797653
39263,6059,2021-11-12,6.891592
39264,6065,2021-11-12,7.4721813
39265,6067,2021-11-12,3.6956216
39266,6071,2021-11-12,2.7522292
39267,6073,2021-11-12,4.0047337
39268,6075,2021-11-12,6.3005789
39269,6077,2021-11-12,4.457667
39270,6081,2021-11-12,2.8208663
39271,6085,2021-11-12,6.3629082
39272,6095,2021-11-12,8.1394248
39273,6097,2021-11-12,5.9975085
39274,6099,2021-11-12,5.4031646
39275,6111,2021-11-12,6.3934659
39381,36000,2021-11-12,3.6565717
39382,36005,2021-11-12,7.8388835
39383,36029,2021-11-12,5.8302933
39384,36047,2021-11-12,13.2963674
39385,36055,2021-11-12,1.9186728
39386,36059,2021-11-12,7.0850678
39387,36061,2021-11-12,9.5451275
39388,36067,2021-11-12,6.0961162
39389,36081,2021-11-12,10.1641091
39390,36103,2021-11-12,12.1029423
39391,36119,2021-11-12,6.4634342
39475,6000,2021-11-13,5.5270399
39476,6001,2021-11-13,3.886009
39477,6013,2021-11-13,4.6701766
39478,6019,2021-11-13,9.3728847
39479,6029,2021-11-13,7.1797569
39480,6037,2021-11-13,8.1118054
39481,6059,2021-11-13,7.3162556
39482,6065,2021-11-13,7.584981
39483,6067,2021-11-13,3.8607417
39484,6071,2021-11-13,2.8965893
39485,6073,2021-11-13,3.4689641
39486,6075,2021-11-13,5.6260652
39487,6077,2021-11-13,4.2341511
39488,6081,2021-11-13,2.7974919
39489,6085,2021-11-13,5.8192932
39490,6095,2021-11-13,9.0742919
39491,6097,2021-11-13,8.6739605
39492,6099,2021-11-13,3.2311879
39493,6111,2021-11-13,5.1635675
39594,36000,2021-11-13,4.4408717
39595,36005,2021-11-13,5.8018863
39596,36029,2021-11-13,5.4011053
39597,36047,2021-11-13,10.0824017
39598,36055,2021-11-13,2.4000997
39599,36059,2021-11-13,7.6026724
39600,36061,2021-11-13,5.5642986
39601,36067,2021-11-13,5.5669741
39602,36081,2021-11-13,6.8857159
39603,36103,2021-11-13,10.5322211
39604,36119,2021-11-13,7.1293486
39689,6000,2021-11-14,5.3230949
39690,6001,2021-11-14,4.496757
39691,6013,2021-11-14,2.9517134
39692,6019,2021-11-14,4.9718692
39693,6029,2021-11-14,7.3458683
39694,6037,2021-11-14,7.6673505
39695,6059,2021-11-14,7.4589659
39696,6065,2021-11-14,7.6622052
39697,6067,2021-11-14,3.06734
39698,6071,2021-11-14,4.9655563
39699,6073,2021-11-14,5.1792457
39700,6075,2021-11-14,5.454322
39701,6077,2021-11-14,2.1991934
39702,6081,2021-11-14,3.73704
39703,6085,2021-11-14,5.7050891
39704,6095,2021-11-14,7.553106
39705,6097,2021-11-14,7.6526986
39706,6099,2021-11-14,3.328764
39707,6111,2021-11-14,4.8406086
39808,36000,2021-11-14,4.5754813
39809,36005,2021-11-14,6.3775952
39810,36029,2021-11-14,5.8796393
39811,36047,2021-11-14,9.9279642
39812,36055,2021-11-14,1.9288192
39813,36059,2021-11-14,8.0928648
39814,36061,2021-11-14,5.6906441
39815,36067,2021-11-14,6.7478053
39816,36081,2021-11-14,5.872004
39817,36103,2021-11-14,7.3805297
39818,36119,2021-11-14,6.0560658
39901,6000,2021-11-15,5.5245108
39902,6001,2021-11-15,4.485606
39903,6013,2021-11-15,2.4160857
39904,6019,2021-11-15,5.1922332
39905,6029,2021-11-15,6.9742147
39906,6037,2021-11-15,7.2724995
39907,6059,2021-11-15,11.1577264
39908,6065,2021-11-15,7.3222858
39909,6067,2021-11-15,3.2310898
39910,6071,2021-11-15,4.8688777
39911,6073,2021-11-15,4.4060548
39912,6075,2021-11-15,4.7171065
39913,6077,2021-11-15,2.2883617
39914,6081,2021-11-15,4.0977317
39915,6085,2021-11-15,2.7769259
39916,6095,2021-11-15,6.4427239
39917,6097,2021-11-15,8.0571867
39918,6099,2021-11-15,3.2910513
39919,6111,2021-11-15,5.8952765
40019,36000,2021-11-15,4.6078396
40020,36005,2021-11-15,6.9149168
40021,36029,2021-11-15,5.9745256
40022,36047,2021-11-15,9.4006955
40023,36055,2021-11-15,2.3030812
40024,36059,2021-11-15,8.8503562
40025,36061,2021-11-15,5.3115081
40026,36067,2021-11-15,5.5684211
40027,36081,2021-11-15,11.2790984
40028,36103,2021-11-15,6.2208024
40029,36119,2021-11-15,3.3887051
40113,6000,2021-11-16,5.2838379
40114,6001,2021-11-16,3.679062
40115,6013,2021-11-16,3.2765706
40116,6019,2021-11-16,5.6712366
40117,6029,2021-11-16,6.7415503
40118,6037,2021-11-16,7.7688997
40119,6059,2021-11-16,10.6864041
40120,6065,2021-11-16,7.775917
40121,6067,2021-11-16,4.0213168
40122,6071,2021-11-16,7.2535368
40123,6073,2021-11-16,5.218578
40124,6075,2021-11-16,1.6081526
40125,6077,2021-11-16,4.6144996
40126,6081,2021-11-16,5.7782508
40127,6085,2021-11-16,2.8168345
40128,6095,2021-11-16,7.3145669
40129,6097,2021-11-16,5.9969178
40130,6099,2021-11-16,4.5286778
40131,6111,2021-11-16,5.7141775
40230,36000,2021-11-16,4.173203
40231,36005,2021-11-16,8.4764631
40232,36029,2021-11-16,4.592405
40233,36047,2021-11-16,8.3944207
40234,36055,2021-11-16,2.6893603
40235,36059,2021-11-16,6.2629186
40236,36061,2021-11-16,6.6705043
40237,36067,2021-11-16,4.0077496
40238,36081,2021-11-16,11.925419
40239,36103,2021-11-16,5.9952022
40240,36119,2021-11-16,3.8341787
40322,6000,2021-11-17,5.9934365
40323,6001,2021-11-17,3.5035438
40324,6013,2021-11-17,4.3245611
40325,6019,2021-11-17,7.7841497
40326,6029,2021-11-17,6.3810694
40327,6037,2021-11-17,7.1458312
40328,6059,2021-11-17,10.0815038
40329,6065,2021-11-17,7.7130132
40330,6067,2021-11-17,3.7628116
40331,6071,2021-11-17,8.7062203
40332,6073,2021-11-17,4.9909085
40333,6075,2021-11-17,1.9074552
40334,6077,2021-11-17,4.0949116
40335,6081,2021-11-17,6.3358615
40336,6085,2021-11-17,3.1864701
40337,6095,2021-11-17,4.0227343
40338,6097,2021-11-17,3.1217153
40339,6099,2021-11-17,2.6987586
40340,6111,2021-11-17,6.6452254
40441,36000,2021-11-17,4.2072952
40442,36005,2021-11-17,6.409014
40443,36029,2021-11-17,3.8707922
40444,36047,2021-11-17,7.8699519
40445,36055,2021-11-17,2.1588551
40446,36059,2021-11-17,5.6010819
40447,36061,2021-11-17,6.0904859
40448,36067,2021-11-17,3.4197457
40449,36081,2021-11-17,14.4413135
40450,36103,2021-11-17,5.0859276
40451,36119,2021-11-17,4.5113918
40533,6000,2021-11-18,5.6452259
40534,6001,2021-11-18,3.8972443
40535,6013,2021-11-18,4.4944473
40536,6019,2021-11-18,8.8736883
40537,6029,2021-11-18,4.5106004
40538,6037,2021-11-18,7.6022868
40539,6059,2021-11-18,8.3499874
40540,6065,2021-11-18,7.0414088
40541,6067,2021-11-18,3.6681902
40542,6071,2021-11-18,10.432668
40543,6073,2021-11-18,5.6729547
40544,6075,2021-11-18,2.3926623
40545,6077,2021-11-18,3.132392
40546,6081,2021-11-18,5.7978713
40547,6085,2021-11-18,2.1511999
40548,6095,2021-11-18,4.2587235
40549,6097,2021-11-18,2.7159176
40550,6111,2021-11-18,5.7960925
40653,36000,2021-11-18,4.1565664
40654,36005,2021-11-18,11.516228
40655,36029,2021-11-18,3.3772297
40656,36047,2021-11-18,6.1175243
40657,36055,2021-11-18,2.0172576
40658,36059,2021-11-18,6.4061281
40659,36061,2021-11-18,5.8472257
40660,36067,2021-11-18,3.2703891
40661,36081,2021-11-18,12.0341719
40662,36103,2021-11-18,4.167561
40663,36119,2021-11-18,4.9357419
40742,6000,2021-11-19,4.9715568
40743,6001,2021-11-19,4.7161253
40744,6013,2021-11-19,4.4811352
40745,6019,2021-11-19,8.3452676
40746,6029,2021-11-19,5.4657452
40747,6037,2021-11-19,7.2762111
40748,6059,2021-11-19,6.0482841
40749,6065,2021-11-19,6.8959225
40750,6067,2021-11-19,4.0229322
40751,6071,2021-11-19,11.1980618
40752,6073,2021-11-19,5.7592746
40753,6075,2021-11-19,3.6206175
40754,6077,2021-11-19,5.1615074
40755,6081,2021-11-19,4.1586886
40756,6085,2021-11-19,2.5042036
40757,6097,2021-11-19,2.7587644
40758,6099,2021-11-19,3.063868
40759,6111,2021-11-19,6.7740393
40858,36000,2021-11-19,3.5567638
40859,36005,2021-11-19,12.8200235
40860,36029,2021-11-19,4.3619064
40861,36047,2021-11-19,5.8958022
40862,36055,2021-11-19,2.3723259
40863,36059,2021-11-19,6.5045419
40864,36061,2021-11-19,4.8740245
40865,36067,2021-11-19,3.4812926
40866,36081,2021-11-19,13.2550746
40867,36103,2021-11-19,5.3990348
40868,36119,2021-11-19,2.7994735
40948,6000,2021-11-20,5.1627839
40949,6001,2021-11-20,5.2447153
40950,6013,2021-11-20,3.9765723
40951,6019,2021-11-20,6.8630734
40952,6029,2021-11-20,6.1114885
40953,6037,2021-11-20,7.1102256
40954,6059,2021-11-20,4.8628123
40955,6065,2021-11-20,5.4716057
40956,6067,2021-11-20,3.8616546
40957,6071,2021-11-20,10.6244065
40958,6073,2021-11-20,6.3068409
40959,6075,2021-11-20,2.9596047
40960,6077,2021-11-20,6.8860028
40961,6081,2021-11-20,4.9091476
40962,6085,2021-11-20,2.9885049
40963,6095,2021-11-20,2.9542819
40964,6097,2021-11-20,2.880062
40965,6111,2021-11-20,6.5506481
41062,36000,2021-11-20,3.3912308
41063,36005,2021-11-20,15.3608823
41064,36029,2021-11-20,3.6926671
41065,36047,2021-11-20,4.5740913
41066,36055,2021-11-20,2.1547672
41067,36059,2021-11-20,6.0819346
41068,36061,2021-11-20,4.609739
41069,36067,2021-11-20,3.7905303
41070,36081,2021-11-20,13.9435128
41071,36103,2021-11-20,5.9450168
41072,36119,2021-11-20,2.3488044
41152,6000,2021-11-21,5.4170075
41153,6001,2021-11-21,5.4477186
41154,6013,2021-11-21,4.3188129
41155,6019,2021-11-21,6.3474223
41156,6029,2021-11-21,6.2050807
41157,6037,2021-11-21,6.8526791
41158,6059,2021-11-21,9.4250278
41159,6065,2021-11-21,6.515085
41160,6067,2021-11-21,4.608444
41161,6071,2021-11-21,9.0963918
41162,6073,2021-11-21,4.8499993
41163,6075,2021-11-21,3.3452623
41164,6077,2021-11-21,8.1224563
41165,6081,2021-11-21,5.5266831
41166,6085,2021-11-21,4.1706859
41167,6095,2021-11-21,4.0140039
41168,6097,2021-11-21,2.9886279
41169,6099,2021-11-21,3.4352423
41170,6111,2021-11-21,4.8285994
41268,36000,2021-11-21,3.4456835
41269,36005,2021-11-21,15.7153339
41270,36029,2021-11-21,4.0170316
41271,36047,2021-11-21,4.7268865
41272,36055,2021-11-21,1.8509238
41273,36059,2021-11-21,4.0530586
41274,36061,2021-11-21,5.1050022
41275,36067,2021-11-21,2.8758239
41276,36081,2021-11-21,14.0765884
41277,36103,2021-11-21,5.8274302
41278,36119,2021-11-21,3.3969183
41359,6000,2021-11-22,4.7470193
41360,6001,2021-11-22,5.7431105
41361,6013,2021-11-22,5.4025857
41362,6019,2021-11-22,6.380292
41363,6029,2021-11-22,6.4980847
41364,6037,2021-11-22,7.1288767
41365,6059,2021-11-22,5.9214786
41366,6065,2021-11-22,6.7344678
41367,6067,2021-11-22,4.3720909
41368,6071,2021-11-22,8.8702841
41369,6073,2021-11-22,5.0290989
41370,6075,2021-11-22,3.4132734
41371,6077,2021-11-22,8.0646114
41372,6081,2021-11-22,5.8532954
41373,6085,2021-11-22,4.4384733
41374,6095,2021-11-22,5.3146796
41375,6097,2021-11-22,4.3986692
41376,6099,2021-11-22,3.3903651
41377,6111,2021-11-22,4.3076564
41478,36000,2021-11-22,3.0119073
41479,36005,2021-11-22,15.965228
41480,36029,2021-11-22,3.8438425
41481,36047,2021-11-22,4.8592912
41482,36055,2021-11-22,2.1845564
41483,36059,2021-11-22,2.9142056
41484,36061,2021-11-22,4.619654
41485,36067,2021-11-22,5.2763734
